"Protein","Missing_Rate_Percent","Missingness_Threshold_Percent","Status"
"PMM2",0,50,"Retained"
"PMPCA",0,50,"Retained"
"PMPCB",0,50,"Retained"
"PMS2",0,50,"Retained"
"PMVK",0,50,"Retained"
"PNISR",0,50,"Retained"
"PNKD",0,50,"Retained"
"PNKP",0,50,"Retained"
"PNLIP",0,50,"Retained"
"PNLIPRP1",0,50,"Retained"
"PNLIPRP2",0,50,"Retained"
"PNN",0,50,"Retained"
"PNP",0,50,"Retained"
"PNPLA6",0,50,"Retained"
"PNPLA8",0,50,"Retained"
"PNPO",0,50,"Retained"
"PNPT1",0,50,"Retained"
"PODN",0,50,"Retained"
"PODXL",0,50,"Retained"
"POF1B",0,50,"Retained"
"POFUT1",0,50,"Retained"
"POFUT2",0,50,"Retained"
"POGLUT1",0,50,"Retained"
"POGLUT2",0,50,"Retained"
"POGLUT3",0,50,"Retained"
"POGZ",0,50,"Retained"
"POLB",0,50,"Retained"
"POLD1",0,50,"Retained"
"POLD2",0,50,"Retained"
"POLD3",0,50,"Retained"
"POLDIP2",0,50,"Retained"
"POLDIP3",0,50,"Retained"
"POLE4",0,50,"Retained"
"POLR1A",0,50,"Retained"
"POLR1B",0,50,"Retained"
"POLR1C",0,50,"Retained"
"POLR1D",0,50,"Retained"
"POLR1E",0,50,"Retained"
"POLR2A",0,50,"Retained"
"POLR2B",0,50,"Retained"
"POLR2C",0,50,"Retained"
"POLR2D",0,50,"Retained"
"POLR2E",0,50,"Retained"
"POLR2G",0,50,"Retained"
"POLR2H",0,50,"Retained"
"POLR2I",0,50,"Retained"
"POLR2M",0,50,"Retained"
"POLR3A",0,50,"Retained"
"POLR3B",0,50,"Retained"
"POLR3C",0,50,"Retained"
"POLR3D",0,50,"Retained"
"POLR3E",0,50,"Retained"
"POLR3F",0,50,"Retained"
"POMP",0,50,"Retained"
"PON1",0,50,"Retained"
"PON2",0,50,"Retained"
"POP1",0,50,"Retained"
"POR",0,50,"Retained"
"POSTN",0,50,"Retained"
"POTEF",0,50,"Retained"
"POTEI",0,50,"Retained"
"POTEJ",0,50,"Retained"
"POU2F1",0,50,"Retained"
"PPA1",0,50,"Retained"
"PPA2",0,50,"Retained"
"PPAT",0,50,"Retained"
"PPBP",0,50,"Retained"
"PPCDC",0,50,"Retained"
"PPCS",0,50,"Retained"
"PPFIA1",0,50,"Retained"
"PPFIBP1",0,50,"Retained"
"PPFIBP2",0,50,"Retained"
"PPHLN1",0,50,"Retained"
"PPIB",0,50,"Retained"
"PPIC",0,50,"Retained"
"PPID",0,50,"Retained"
"PPIE",0,50,"Retained"
"PPIF",0,50,"Retained"
"PPIG",0,50,"Retained"
"PPIH",0,50,"Retained"
"PPIL1",0,50,"Retained"
"PPIL2",0,50,"Retained"
"PPIL3",0,50,"Retained"
"PPIL4",0,50,"Retained"
"PPIP5K1",0,50,"Retained"
"PPIP5K2",0,50,"Retained"
"PPL",0,50,"Retained"
"PPM1A",0,50,"Retained"
"PPM1F",0,50,"Retained"
"PPM1G",0,50,"Retained"
"PPM1H",0,50,"Retained"
"PPME1",0,50,"Retained"
"PPOX",0,50,"Retained"
"PPP1CA",0,50,"Retained"
"PPP1CB",0,50,"Retained"
"PPP1CC",0,50,"Retained"
"PPP1R10",0,50,"Retained"
"PPP1R11",0,50,"Retained"
"PPP1R12A",0,50,"Retained"
"PPP1R12B",0,50,"Retained"
"PPP1R12C",0,50,"Retained"
"PPP1R13L",0,50,"Retained"
"PPP1R14A",0,50,"Retained"
"PPP1R18",0,50,"Retained"
"PPP1R1B",0,50,"Retained"
"PPP1R2",0,50,"Retained"
"PPP1R21",0,50,"Retained"
"PPP1R3D",0,50,"Retained"
"PPP1R7",0,50,"Retained"
"PPP1R8",0,50,"Retained"
"PPP1R9A",0,50,"Retained"
"PPP1R9B",0,50,"Retained"
"PPP2CB",0,50,"Retained"
"PPP2R1A",0,50,"Retained"
"PPP2R1B",0,50,"Retained"
"PPP2R2A",0,50,"Retained"
"PPP2R2D",0,50,"Retained"
"PPP2R5A",0,50,"Retained"
"PPP2R5C",0,50,"Retained"
"PPP2R5D",0,50,"Retained"
"PPP2R5E",0,50,"Retained"
"PPP3CA",0,50,"Retained"
"PPP3CB",0,50,"Retained"
"PPP4C",0,50,"Retained"
"PPP4R1",0,50,"Retained"
"PPP4R2",0,50,"Retained"
"PPP4R3A",0,50,"Retained"
"PPP5C",0,50,"Retained"
"PPP6C",0,50,"Retained"
"PPP6R1",0,50,"Retained"
"PPP6R2",0,50,"Retained"
"PPP6R3",0,50,"Retained"
"PPT1",0,50,"Retained"
"PPWD1",0,50,"Retained"
"PPY",0,50,"Retained"
"PQBP1",0,50,"Retained"
"PRAF2",0,50,"Retained"
"PRAG1",0,50,"Retained"
"PRAM1",0,50,"Retained"
"PRCC",0,50,"Retained"
"PRCP",0,50,"Retained"
"PRDX2",0,50,"Retained"
"PRDX3",0,50,"Retained"
"PRDX4",0,50,"Retained"
"PRDX5",0,50,"Retained"
"PRDX6",0,50,"Retained"
"PREB",0,50,"Retained"
"PRELP",0,50,"Retained"
"PREP",0,50,"Retained"
"PREPL",0,50,"Retained"
"PREX1",0,50,"Retained"
"PRG4",0,50,"Retained"
"PRKAA1",0,50,"Retained"
"PRKAB1",0,50,"Retained"
"PRKAB2",0,50,"Retained"
"PRKACA",0,50,"Retained"
"PRKACB",0,50,"Retained"
"PRKAG1",0,50,"Retained"
"PRKAR1A",0,50,"Retained"
"PRKAR1B",0,50,"Retained"
"PRKAR2A",0,50,"Retained"
"PRKAR2B",0,50,"Retained"
"PRKCA",0,50,"Retained"
"PRKCB",0,50,"Retained"
"PRKCD",0,50,"Retained"
"PRKCE",0,50,"Retained"
"PRKCI",0,50,"Retained"
"PRKCSH",0,50,"Retained"
"PRKCZ",0,50,"Retained"
"PRKD2",0,50,"Retained"
"PRKDC",0,50,"Retained"
"PRKG1",0,50,"Retained"
"PRKRA",0,50,"Retained"
"PRMT1",0,50,"Retained"
"PRMT5",0,50,"Retained"
"PRNP",0,50,"Retained"
"PROC",0,50,"Retained"
"PROM1",0,50,"Retained"
"PROS1",0,50,"Retained"
"PROSER2",0,50,"Retained"
"PRPF19",0,50,"Retained"
"PRPF3",0,50,"Retained"
"PRPF31",0,50,"Retained"
"PRPF38A",0,50,"Retained"
"PRPF38B",0,50,"Retained"
"PRPF39",0,50,"Retained"
"PRPF4",0,50,"Retained"
"PRPF40A",0,50,"Retained"
"PRPF4B",0,50,"Retained"
"PRPF6",0,50,"Retained"
"PRPF8",0,50,"Retained"
"PRPH",0,50,"Retained"
"PRPS1",0,50,"Retained"
"PRPS2",0,50,"Retained"
"PRPSAP1",0,50,"Retained"
"PRPSAP2",0,50,"Retained"
"PRR12",0,50,"Retained"
"PRR14",0,50,"Retained"
"PRRC1",0,50,"Retained"
"PRRC2A",0,50,"Retained"
"PRRC2B",0,50,"Retained"
"PRRC2C",0,50,"Retained"
"PRSS1",0,50,"Retained"
"PRSS2",0,50,"Retained"
"PRSS23",0,50,"Retained"
"PRSS3",0,50,"Retained"
"PRTFDC1",0,50,"Retained"
"PRTN3",0,50,"Retained"
"PRUNE1",0,50,"Retained"
"PRXL2A",0,50,"Retained"
"PRXL2B",0,50,"Retained"
"PSAP",0,50,"Retained"
"PSAT1",0,50,"Retained"
"PSD3",0,50,"Retained"
"PSEN1",0,50,"Retained"
"PSIP1",0,50,"Retained"
"PSMA1",0,50,"Retained"
"PSMA3",0,50,"Retained"
"PSMA4",0,50,"Retained"
"PSMA5",0,50,"Retained"
"PSMA6",0,50,"Retained"
"PSMA7",0,50,"Retained"
"PSMB1",0,50,"Retained"
"PSMB10",0,50,"Retained"
"PSMB2",0,50,"Retained"
"PSMB3",0,50,"Retained"
"PSMB4",0,50,"Retained"
"PSMB5",0,50,"Retained"
"PSMB6",0,50,"Retained"
"PSMB7",0,50,"Retained"
"PSMB8",0,50,"Retained"
"PSMB9",0,50,"Retained"
"PSMC1",0,50,"Retained"
"PSMC2",0,50,"Retained"
"PSMC3",0,50,"Retained"
"PSMC4",0,50,"Retained"
"PSMC5",0,50,"Retained"
"PSMC6",0,50,"Retained"
"PSMD1",0,50,"Retained"
"PSMD10",0,50,"Retained"
"PSMD11",0,50,"Retained"
"PSMD12",0,50,"Retained"
"PSMD13",0,50,"Retained"
"PSMD14",0,50,"Retained"
"PSMD2",0,50,"Retained"
"PSMD3",0,50,"Retained"
"PSMD4",0,50,"Retained"
"PSMD5",0,50,"Retained"
"PSMD6",0,50,"Retained"
"PSMD7",0,50,"Retained"
"PSMD8",0,50,"Retained"
"PSMD9",0,50,"Retained"
"PSME1",0,50,"Retained"
"PSME2",0,50,"Retained"
"PSME3",0,50,"Retained"
"PSME3IP1",0,50,"Retained"
"PSME4",0,50,"Retained"
"PSMF1",0,50,"Retained"
"PSMG1",0,50,"Retained"
"PSMG2",0,50,"Retained"
"PSMG3",0,50,"Retained"
"PSPC1",0,50,"Retained"
"PSPH",0,50,"Retained"
"PSTPIP1",0,50,"Retained"
"PSTPIP2",0,50,"Retained"
"PTAR1",0,50,"Retained"
"PTBP1",0,50,"Retained"
"PTBP2",0,50,"Retained"
"PTBP3",0,50,"Retained"
"PTCD3",0,50,"Retained"
"PTDSS1",0,50,"Retained"
"PTEN",0,50,"Retained"
"PTER",0,50,"Retained"
"PTGES",0,50,"Retained"
"PTGES2",0,50,"Retained"
"PTGES3",0,50,"Retained"
"PTGFRN",0,50,"Retained"
"PTGIS",0,50,"Retained"
"PTGR1",0,50,"Retained"
"PTGS1",0,50,"Retained"
"PTK2",0,50,"Retained"
"PTK2B",0,50,"Retained"
"PTK7",0,50,"Retained"
"PTMA",0,50,"Retained"
"PTMS",0,50,"Retained"
"PTN",0,50,"Retained"
"PTP4A2",0,50,"Retained"
"PTPA",0,50,"Retained"
"PTPN1",0,50,"Retained"
"PTPN11",0,50,"Retained"
"PTPN12",0,50,"Retained"
"PTPN18",0,50,"Retained"
"PTPN2",0,50,"Retained"
"PTPN23",0,50,"Retained"
"PTPN6",0,50,"Retained"
"PTPN9",0,50,"Retained"
"PTPRA",0,50,"Retained"
"PTPRC",0,50,"Retained"
"PTPRE",0,50,"Retained"
"PTPRF",0,50,"Retained"
"PTPRG",0,50,"Retained"
"PTPRJ",0,50,"Retained"
"PTPRK",0,50,"Retained"
"PTPRS",0,50,"Retained"
"PTRH2",0,50,"Retained"
"PTRHD1",0,50,"Retained"
"PTS",0,50,"Retained"
"PTTG1IP",0,50,"Retained"
"PTX3",0,50,"Retained"
"PUDP",0,50,"Retained"
"PUF60",0,50,"Retained"
"PUM1",0,50,"Retained"
"PUM2",0,50,"Retained"
"PUM3",0,50,"Retained"
"PURA",0,50,"Retained"
"PURB",0,50,"Retained"
"PUS1",0,50,"Retained"
"PUS7",0,50,"Retained"
"PVR",0,50,"Retained"
"PWP1",0,50,"Retained"
"PXDN",0,50,"Retained"
"PXK",0,50,"Retained"
"PXN",0,50,"Retained"
"PYCARD",0,50,"Retained"
"PYCR1",0,50,"Retained"
"PYCR2",0,50,"Retained"
"PYCR3",0,50,"Retained"
"PYGB",0,50,"Retained"
"PYGL",0,50,"Retained"
"PYM1",0,50,"Retained"
"PZP",0,50,"Retained"
"QARS1",0,50,"Retained"
"QDPR",0,50,"Retained"
"QKI",0,50,"Retained"
"QPRT",0,50,"Retained"
"QRICH1",0,50,"Retained"
"QRSL1",0,50,"Retained"
"QSOX1",0,50,"Retained"
"QSOX2",0,50,"Retained"
"QTRT1",0,50,"Retained"
"QTRT2",0,50,"Retained"
"RAB10",0,50,"Retained"
"RAB11B",0,50,"Retained"
"RAB11FIP1",0,50,"Retained"
"RAB11FIP5",0,50,"Retained"
"RAB12",0,50,"Retained"
"RAB14",0,50,"Retained"
"RAB18",0,50,"Retained"
"RAB1A",0,50,"Retained"
"RAB1B",0,50,"Retained"
"RAB20",0,50,"Retained"
"RAB21",0,50,"Retained"
"RAB22A",0,50,"Retained"
"RAB23",0,50,"Retained"
"RAB24",0,50,"Retained"
"RAB25",0,50,"Retained"
"RAB27A",0,50,"Retained"
"RAB27B",0,50,"Retained"
"RAB29",0,50,"Retained"
"RAB2A",0,50,"Retained"
"RAB2B",0,50,"Retained"
"RAB31",0,50,"Retained"
"RAB32",0,50,"Retained"
"RAB33B",0,50,"Retained"
"RAB34",0,50,"Retained"
"RAB35",0,50,"Retained"
"RAB3D",0,50,"Retained"
"RAB3GAP1",0,50,"Retained"
"RAB3GAP2",0,50,"Retained"
"RAB3IL1",0,50,"Retained"
"RAB43",0,50,"Retained"
"RAB4A",0,50,"Retained"
"RAB5A",0,50,"Retained"
"RAB5B",0,50,"Retained"
"RAB5C",0,50,"Retained"
"RAB6A",0,50,"Retained"
"RAB7A",0,50,"Retained"
"RAB8A",0,50,"Retained"
"RAB8B",0,50,"Retained"
"RAB9A",0,50,"Retained"
"RABAC1",0,50,"Retained"
"RABEP1",0,50,"Retained"
"RABEP2",0,50,"Retained"
"RABEPK",0,50,"Retained"
"RABGAP1",0,50,"Retained"
"RABGAP1L",0,50,"Retained"
"RABGEF1",0,50,"Retained"
"RABGGTA",0,50,"Retained"
"RABGGTB",0,50,"Retained"
"RABL3",0,50,"Retained"
"RABL6",0,50,"Retained"
"RAC1",0,50,"Retained"
"RAC2",0,50,"Retained"
"RACK1",0,50,"Retained"
"RAD21",0,50,"Retained"
"RAD23A",0,50,"Retained"
"RAD23B",0,50,"Retained"
"RAD50",0,50,"Retained"
"RAE1",0,50,"Retained"
"RAF1",0,50,"Retained"
"RAI1",0,50,"Retained"
"RAI14",0,50,"Retained"
"RALA",0,50,"Retained"
"RALB",0,50,"Retained"
"RALBP1",0,50,"Retained"
"RALGAPA1",0,50,"Retained"
"RALGAPA2",0,50,"Retained"
"RALGAPB",0,50,"Retained"
"RALY",0,50,"Retained"
"RAN",0,50,"Retained"
"RANBP1",0,50,"Retained"
"RANBP10",0,50,"Retained"
"RANBP2",0,50,"Retained"
"RANBP3",0,50,"Retained"
"RANBP6",0,50,"Retained"
"RANBP9",0,50,"Retained"
"RANGAP1",0,50,"Retained"
"RAP1A",0,50,"Retained"
"RAP1B",0,50,"Retained"
"RAP1GAP",0,50,"Retained"
"RAP1GAP2",0,50,"Retained"
"RAP1GDS1",0,50,"Retained"
"RAP2B",0,50,"Retained"
"RAPGEF1",0,50,"Retained"
"RAPGEF2",0,50,"Retained"
"RAPH1",0,50,"Retained"
"RARRES2",0,50,"Retained"
"RARS1",0,50,"Retained"
"RARS2",0,50,"Retained"
"RASA1",0,50,"Retained"
"RASA2",0,50,"Retained"
"RASA3",0,50,"Retained"
"RASAL1",0,50,"Retained"
"RASAL2",0,50,"Retained"
"RASAL3",0,50,"Retained"
"RASIP1",0,50,"Retained"
"RASSF2",0,50,"Retained"
"RAVER1",0,50,"Retained"
"RB1",0,50,"Retained"
"RB1CC1",0,50,"Retained"
"RBBP4",0,50,"Retained"
"RBBP5",0,50,"Retained"
"RBBP6",0,50,"Retained"
"RBBP7",0,50,"Retained"
"RBBP9",0,50,"Retained"
"RBCK1",0,50,"Retained"
"RBFOX2",0,50,"Retained"
"RBKS",0,50,"Retained"
"RBM10",0,50,"Retained"
"RBM12",0,50,"Retained"
"RBM12B",0,50,"Retained"
"RBM14",0,50,"Retained"
"RBM15",0,50,"Retained"
"RBM15B",0,50,"Retained"
"RBM17",0,50,"Retained"
"RBM19",0,50,"Retained"
"RBM22",0,50,"Retained"
"RBM25",0,50,"Retained"
"RBM26",0,50,"Retained"
"RBM28",0,50,"Retained"
"RBM3",0,50,"Retained"
"RBM33",0,50,"Retained"
"RBM39",0,50,"Retained"
"RBM4",0,50,"Retained"
"RBM42",0,50,"Retained"
"RBM45",0,50,"Retained"
"RBM47",0,50,"Retained"
"RBM5",0,50,"Retained"
"RBM6",0,50,"Retained"
"RBM7",0,50,"Retained"
"RBM8A",0,50,"Retained"
"RBMS1",0,50,"Retained"
"RBMS2",0,50,"Retained"
"RBMX",0,50,"Retained"
"RBMX2",0,50,"Retained"
"RBMXL1",0,50,"Retained"
"RBP1",0,50,"Retained"
"RBP2",0,50,"Retained"
"RBP5",0,50,"Retained"
"RBP7",0,50,"Retained"
"RBPJ",0,50,"Retained"
"RBPMS",0,50,"Retained"
"RBSN",0,50,"Retained"
"RBX1",0,50,"Retained"
"RCC1",0,50,"Retained"
"RCC1L",0,50,"Retained"
"RCC2",0,50,"Retained"
"RCN1",0,50,"Retained"
"RCN2",0,50,"Retained"
"RCN3",0,50,"Retained"
"RCOR1",0,50,"Retained"
"RCOR3",0,50,"Retained"
"RCSD1",0,50,"Retained"
"RDH10",0,50,"Retained"
"RDH11",0,50,"Retained"
"RDH13",0,50,"Retained"
"RDH14",0,50,"Retained"
"RDX",0,50,"Retained"
"RECK",0,50,"Retained"
"RECQL",0,50,"Retained"
"RECQL5",0,50,"Retained"
"REEP3",0,50,"Retained"
"REEP5",0,50,"Retained"
"REEP6",0,50,"Retained"
"REG1A",0,50,"Retained"
"REG1B",0,50,"Retained"
"REG3A",0,50,"Retained"
"REG3G",0,50,"Retained"
"REG4",0,50,"Retained"
"REL",0,50,"Retained"
"RELA",0,50,"Retained"
"RELB",0,50,"Retained"
"RELCH",0,50,"Retained"
"RENBP",0,50,"Retained"
"REPS1",0,50,"Retained"
"REPS2",0,50,"Retained"
"RER1",0,50,"Retained"
"RERE",0,50,"Retained"
"RETREG3",0,50,"Retained"
"RETSAT",0,50,"Retained"
"REXO2",0,50,"Retained"
"REXO4",0,50,"Retained"
"RFC1",0,50,"Retained"
"RFC2",0,50,"Retained"
"RFC3",0,50,"Retained"
"RFC4",0,50,"Retained"
"RFC5",0,50,"Retained"
"RFTN1",0,50,"Retained"
"RFX1",0,50,"Retained"
"RFX5",0,50,"Retained"
"RGL2",0,50,"Retained"
"RGN",0,50,"Retained"
"RGS10",0,50,"Retained"
"RGS14",0,50,"Retained"
"RGS3",0,50,"Retained"
"RHBDF1",0,50,"Retained"
"RHEB",0,50,"Retained"
"RHOA",0,50,"Retained"
"RHOC",0,50,"Retained"
"RHOG",0,50,"Retained"
"RHOT1",0,50,"Retained"
"RHOT2",0,50,"Retained"
"RHPN2",0,50,"Retained"
"RIC8A",0,50,"Retained"
"RICTOR",0,50,"Retained"
"RIDA",0,50,"Retained"
"RIF1",0,50,"Retained"
"RILPL1",0,50,"Retained"
"RIN1",0,50,"Retained"
"RIN2",0,50,"Retained"
"RIN3",0,50,"Retained"
"RING1",0,50,"Retained"
"RINT1",0,50,"Retained"
"RIOK1",0,50,"Retained"
"RIOK2",0,50,"Retained"
"RIOK3",0,50,"Retained"
"RIOX1",0,50,"Retained"
"RIOX2",0,50,"Retained"
"RIPK1",0,50,"Retained"
"RIPK2",0,50,"Retained"
"RIPK3",0,50,"Retained"
"RIPOR1",0,50,"Retained"
"RMC1",0,50,"Retained"
"RMDN1",0,50,"Retained"
"RMDN2",0,50,"Retained"
"RMDN3",0,50,"Retained"
"RMND5A",0,50,"Retained"
"RNASE1",0,50,"Retained"
"RNASE2",0,50,"Retained"
"RNASE3",0,50,"Retained"
"RNASE4",0,50,"Retained"
"RNASE6",0,50,"Retained"
"RNASEH2A",0,50,"Retained"
"RNASEH2B",0,50,"Retained"
"RNASEH2C",0,50,"Retained"
"RNASEL",0,50,"Retained"
"RNASET2",0,50,"Retained"
"RNF113A",0,50,"Retained"
"RNF114",0,50,"Retained"
"RNF123",0,50,"Retained"
"RNF14",0,50,"Retained"
"RNF146",0,50,"Retained"
"RNF181",0,50,"Retained"
"RNF20",0,50,"Retained"
"RNF213",0,50,"Retained"
"RNF214",0,50,"Retained"
"RNF220",0,50,"Retained"
"RNF25",0,50,"Retained"
"RNF40",0,50,"Retained"
"RNF7",0,50,"Retained"
"RNGTT",0,50,"Retained"
"RNH1",0,50,"Retained"
"RNMT",0,50,"Retained"
"RNPEP",0,50,"Retained"
"RNPS1",0,50,"Retained"
"RO60",0,50,"Retained"
"ROCK1",0,50,"Retained"
"ROCK2",0,50,"Retained"
"ROGDI",0,50,"Retained"
"ROR2",0,50,"Retained"
"RP2",0,50,"Retained"
"RPA1",0,50,"Retained"
"RPA2",0,50,"Retained"
"RPA3",0,50,"Retained"
"RPAP3",0,50,"Retained"
"RPE",0,50,"Retained"
"RPF2",0,50,"Retained"
"RPIA",0,50,"Retained"
"RPL10",0,50,"Retained"
"RPL10A",0,50,"Retained"
"RPL11",0,50,"Retained"
"RPL12",0,50,"Retained"
"RPL13",0,50,"Retained"
"RPL13A",0,50,"Retained"
"RPL14",0,50,"Retained"
"RPL15",0,50,"Retained"
"RPL18",0,50,"Retained"
"RPL18A",0,50,"Retained"
"RPL19",0,50,"Retained"
"RPL21",0,50,"Retained"
"RPL22",0,50,"Retained"
"RPL22L1",0,50,"Retained"
"RPL23",0,50,"Retained"
"RPL23A",0,50,"Retained"
"RPL24",0,50,"Retained"
"RPL26",0,50,"Retained"
"RPL26L1",0,50,"Retained"
"RPL27",0,50,"Retained"
"RPL27A",0,50,"Retained"
"RPL28",0,50,"Retained"
"RPL29",0,50,"Retained"
"RPL3",0,50,"Retained"
"RPL30",0,50,"Retained"
"RPL31",0,50,"Retained"
"RPL32",0,50,"Retained"
"RPL34",0,50,"Retained"
"RPL35",0,50,"Retained"
"RPL35A",0,50,"Retained"
"RPL36",0,50,"Retained"
"RPL36AL",0,50,"Retained"
"RPL37",0,50,"Retained"
"RPL37A",0,50,"Retained"
"RPL38",0,50,"Retained"
"RPL4",0,50,"Retained"
"RPL5",0,50,"Retained"
"RPL6",0,50,"Retained"
"RPL7",0,50,"Retained"
"RPL7A",0,50,"Retained"
"RPL7L1",0,50,"Retained"
"RPL8",0,50,"Retained"
"RPL9",0,50,"Retained"
"RPLP0",0,50,"Retained"
"RPLP1",0,50,"Retained"
"RPLP2",0,50,"Retained"
"RPN1",0,50,"Retained"
"RPN2",0,50,"Retained"
"RPP25",0,50,"Retained"
"RPP30",0,50,"Retained"
"RPP38",0,50,"Retained"
"RPRD1A",0,50,"Retained"
"RPRD1B",0,50,"Retained"
"RPRD2",0,50,"Retained"
"RPS10",0,50,"Retained"
"RPS11",0,50,"Retained"
"RPS12",0,50,"Retained"
"RPS13",0,50,"Retained"
"RPS14",0,50,"Retained"
"RPS15",0,50,"Retained"
"RPS15A",0,50,"Retained"
"RPS16",0,50,"Retained"
"RPS18",0,50,"Retained"
"RPS19",0,50,"Retained"
"RPS2",0,50,"Retained"
"RPS20",0,50,"Retained"
"RPS21",0,50,"Retained"
"RPS23",0,50,"Retained"
"RPS24",0,50,"Retained"
"RPS25",0,50,"Retained"
"RPS26",0,50,"Retained"
"RPS27",0,50,"Retained"
"RPS27L",0,50,"Retained"
"RPS28",0,50,"Retained"
"RPS29",0,50,"Retained"
"RPS3",0,50,"Retained"
"RPS3A",0,50,"Retained"
"RPS4X",0,50,"Retained"
"RPS4Y1",0,50,"Retained"
"RPS5",0,50,"Retained"
"RPS6",0,50,"Retained"
"RPS6KA1",0,50,"Retained"
"RPS6KA3",0,50,"Retained"
"RPS6KA4",0,50,"Retained"
"RPS6KA5",0,50,"Retained"
"RPS7",0,50,"Retained"
"RPS8",0,50,"Retained"
"RPS9",0,50,"Retained"
"RPSA",0,50,"Retained"
"RPTOR",0,50,"Retained"
"RRAGC",0,50,"Retained"
"RRAS",0,50,"Retained"
"RRAS2",0,50,"Retained"
"RRBP1",0,50,"Retained"
"RREB1",0,50,"Retained"
"RRM1",0,50,"Retained"
"RRM2B",0,50,"Retained"
"RRP1",0,50,"Retained"
"RRP12",0,50,"Retained"
"RRP15",0,50,"Retained"
"RRP1B",0,50,"Retained"
"RRP8",0,50,"Retained"
"RRP9",0,50,"Retained"
"RRS1",0,50,"Retained"
"RSBN1",0,50,"Retained"
"RSBN1L",0,50,"Retained"
"RSF1",0,50,"Retained"
"RSL1D1",0,50,"Retained"
"RSPRY1",0,50,"Retained"
"RSRC1",0,50,"Retained"
"RSRC2",0,50,"Retained"
"RSU1",0,50,"Retained"
"RTCA",0,50,"Retained"
"RTCB",0,50,"Retained"
"RTF1",0,50,"Retained"
"RTF2",0,50,"Retained"
"RTKN",0,50,"Retained"
"RTN1",0,50,"Retained"
"RTN3",0,50,"Retained"
"RTN4",0,50,"Retained"
"RTN4IP1",0,50,"Retained"
"RTRAF",0,50,"Retained"
"RUFY1",0,50,"Retained"
"RUFY2",0,50,"Retained"
"RUFY3",0,50,"Retained"
"RUNX1",0,50,"Retained"
"RUVBL1",0,50,"Retained"
"RUVBL2",0,50,"Retained"
"RWDD1",0,50,"Retained"
"RWDD4",0,50,"Retained"
"RXRA",0,50,"Retained"
"RXRB",0,50,"Retained"
"S100A1",0,50,"Retained"
"S100A10",0,50,"Retained"
"S100A11",0,50,"Retained"
"S100A12",0,50,"Retained"
"S100A13",0,50,"Retained"
"S100A14",0,50,"Retained"
"S100A16",0,50,"Retained"
"S100A2",0,50,"Retained"
"S100A4",0,50,"Retained"
"S100A6",0,50,"Retained"
"S100A8",0,50,"Retained"
"S100A9",0,50,"Retained"
"S100P",0,50,"Retained"
"SAAL1",0,50,"Retained"
"SACM1L",0,50,"Retained"
"SAE1",0,50,"Retained"
"SAFB",0,50,"Retained"
"SAFB2",0,50,"Retained"
"SAMD4B",0,50,"Retained"
"SAMD9",0,50,"Retained"
"SAMD9L",0,50,"Retained"
"SAMHD1",0,50,"Retained"
"SAMM50",0,50,"Retained"
"SAMSN1",0,50,"Retained"
"SAP130",0,50,"Retained"
"SAP18",0,50,"Retained"
"SAP30",0,50,"Retained"
"SAP30BP",0,50,"Retained"
"SAR1A",0,50,"Retained"
"SAR1B",0,50,"Retained"
"SARDH",0,50,"Retained"
"SARM1",0,50,"Retained"
"SARS1",0,50,"Retained"
"SARS2",0,50,"Retained"
"SART1",0,50,"Retained"
"SART3",0,50,"Retained"
"SASH3",0,50,"Retained"
"SAT2",0,50,"Retained"
"SBDS",0,50,"Retained"
"SBF1",0,50,"Retained"
"SBF2",0,50,"Retained"
"SBNO1",0,50,"Retained"
"SBSPON",0,50,"Retained"
"SCAF1",0,50,"Retained"
"SCAF11",0,50,"Retained"
"SCAF4",0,50,"Retained"
"SCAF8",0,50,"Retained"
"SCAMP1",0,50,"Retained"
"SCAMP2",0,50,"Retained"
"SCAMP3",0,50,"Retained"
"SCARB2",0,50,"Retained"
"SCARF2",0,50,"Retained"
"SCCPDH",0,50,"Retained"
"SCEL",0,50,"Retained"
"SCFD1",0,50,"Retained"
"SCFD2",0,50,"Retained"
"SCG2",0,50,"Retained"
"SCG3",0,50,"Retained"
"SCG5",0,50,"Retained"
"SCGN",0,50,"Retained"
"SCIN",0,50,"Retained"
"SCLY",0,50,"Retained"
"SCO1",0,50,"Retained"
"SCO2",0,50,"Retained"
"SCP2",0,50,"Retained"
"SCPEP1",0,50,"Retained"
"SCRIB",0,50,"Retained"
"SCRN1",0,50,"Retained"
"SCRN2",0,50,"Retained"
"SCRN3",0,50,"Retained"
"SCUBE3",0,50,"Retained"
"SCYL1",0,50,"Retained"
"SCYL2",0,50,"Retained"
"SCYL3",0,50,"Retained"
"SDAD1",0,50,"Retained"
"SDC1",0,50,"Retained"
"SDC2",0,50,"Retained"
"SDC4",0,50,"Retained"
"SDCBP",0,50,"Retained"
"SDCBP2",0,50,"Retained"
"SDE2",0,50,"Retained"
"SDF2",0,50,"Retained"
"SDF2L1",0,50,"Retained"
"SDF4",0,50,"Retained"
"SDHA",0,50,"Retained"
"SDHB",0,50,"Retained"
"SDR16C5",0,50,"Retained"
"SDR39U1",0,50,"Retained"
"SDSL",0,50,"Retained"
"SEC11A",0,50,"Retained"
"SEC11C",0,50,"Retained"
"SEC13",0,50,"Retained"
"SEC16A",0,50,"Retained"
"SEC22B",0,50,"Retained"
